# Constructed from biom file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#OTU ID,M.T1.R1.S1.16S.S50,M.T1.R1.S2.16S.S62,M.T1.R1.S3.16S.S74,M.T1.R2.S1.16S.S86,M.T1.R2.S2.16S.S3,M.T1.R2.S3.16S.S15,M.T1.R3.S1.16S.S27,M.T1.R3.S2.16S.S39,M.T1.R3.S3.16S.S51,M.T1.R4.S1.16S.S63,M.T1.R4.S2.16S.S75,M.T1.R4.S3.16S.S87,M.T2.R1.S1.16S.S53,M.T2.R1.S2.16S.S65,M.T2.R1.S3.16S.S77,M.T2.R2.S1.16S.S89,M.T2.R2.S2.16S.S6,M.T2.R2.S3.16S.S18,M.T2.R3.S1.16S.S30,M.T2.R3.S2.16S.S42,M.T2.R3.S3.16S.S54,M.T2.R4.S1.16S.S66,M.T2.R4.S2.16S.S78,M.T2.R4.S3.16S.S90,M.T3.R1.S1.16S.S56,M.T3.R1.S2.16S.S68,M.T3.R1.S3.16S.S80,M.T3.R2.S1.16S.S92,M.T3.R2.S2.16S.S9,M.T3.R2.S3.16S.S21,M.T3.R3.S1.16S.S33,M.T3.R3.S2.16S.S45,M.T3.R3.S3.16S.S57,M.T3.R4.S1.16S.S69,M.T3.R4.S2.16S.S81,M.T3.R4.S3.16S.S93,M.T4.R1.S1.16S.S59,M.T4.R1.S2.16S.S71,M.T4.R1.S3.16S.S83,M.T4.R2.S1.16S.S95,M.T4.R2.S2.16S.S12,M.T4.R2.S3.16S.S24,M.T4.R3.S1.16S.S36,M.T4.R3.S2.16S.S48,M.T4.R3.S3.16S.S60,M.T4.R4.S1.16S.S72,M.T4.R4.S2.16S.S193,M.T4.R4.S3.16S.S203,U.T1.R1.S1.16S.S1,U.T1.R1.S2.16S.S13,U.T1.R1.S3.16S.S25,U.T1.R2.S1.16S.S37,U.T1.R2.S2.16S.S49,U.T1.R2.S3.16S.S61,U.T1.R3.S1.16S.S73,U.T1.R3.S2.16S.S85,U.T1.R3.S3.16S.S2,U.T1.R4.S1.16S.S14,U.T1.R4.S2.16S.S26,U.T1.R4.S3.16S.S38,U.T2.R1.S1.16S.S4,U.T2.R1.S2.16S.S16,U.T2.R1.S3.16S.S28,U.T2.R2.S1.16S.S40,U.T2.R2.S2.16S.S52,U.T2.R2.S3.16S.S64,U.T2.R3.S1.16S.S76,U.T2.R3.S2.16S.S88,U.T2.R3.S3.16S.S5,U.T2.R4.S1.16S.S17,U.T2.R4.S2.16S.S29,U.T2.R4.S3.16S.S41,U.T3.R1.S1.16S.S7,U.T3.R1.S2.16S.S19,U.T3.R1.S3.16S.S31,U.T3.R2.S1.16S.S43,U.T3.R2.S2.16S.S55,U.T3.R2.S3.16S.S67,U.T3.R3.S1.16S.S79,U.T3.R3.S2.16S.S91,U.T3.R3.S3.16S.S8,U.T3.R4.S1.16S.S20,U.T3.R4.S2.16S.S32,U.T3.R4.S3.16S.S44,U.T4.R1.S1.16S.S10,U.T4.R1.S2.16S.S22,U.T4.R1.S3.16S.S34,U.T4.R2.S1.16S.S46,U.T4.R2.S2.16S.S58,U.T4.R2.S3.16S.S70,U.T4.R3.S1.16S.S82,U.T4.R3.S2.16S.S94,U.T4.R3.S3.16S.S11,U.T4.R4.S1.16S.S23,U.T4.R4.S2.16S.S35,U.T4.R4.S3.16S.S47
Unassigned;Other;Other;Other;Other;Other;Other,0.006363531,0.005759705,0.004341534,0.003933026,0.004238259,0.006036932,0.005736138,0.00538929,0.006653438,0.004843173,0.00388673,0.006088623,0.005598477,0.006553984,0.006456729,0.004388926,0.009527212,0.004830918,0.004381414,0.00714626,0.006550474,0.006704178,0.005678592,0.006308786,0.004901961,0.004959263,0.006751345,0.005850585,0.005903461,0.006942034,0.005294582,0.005456868,0.00647433,0.006151743,0.007101792,0.006510565,0.004068256,0.006508876,0.006620249,0.005032772,0.005924721,0.007106479,0.005894591,0.005103858,0.007010688,0.008368708,0.002866277,0.004799107,0.008522727,0.004267266,0.00552868,0.006026889,0.004159926,0.006472492,0.006139763,0.004843979,0.008230453,0.006860465,0.006057835,0.005231434,0.005420954,0.005425372,0.006181164,0.007628373,0.005143445,0.008074605,0.006651147,0.004670236,0.008527572,0.005397956,0.002661639,0.004688393,0.008095293,0.008768811,0.008154359,0.007123672,0.006954737,0.00736394,0.006037567,0.006334216,0.004124656,0.006759853,0.006539764,0.007874928,0.007283835,0.007435808,0.005309326,0.007326007,0.005145798,0.005924033,0.008190195,0.006497948,0.008940125,0.006695361,0.006601438,0.003541913
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__,0.000694203,0.000806359,0.00077925,0.000561861,0.00091638,0.000473485,0.000787313,0.000458663,0.000350181,0.000922509,0.000444198,0.000676514,0.000671817,0.000229964,0.001246035,0.000562683,0.001190902,0.000117827,0.001153004,0.000595522,0.000818809,0.00047887,0.000113572,0.000802936,0.000455996,0.000354233,0.00011443,0.000337534,0.000926033,0.000347102,0.000901205,0.000232207,0.000681508,0.000227842,0.000112727,0.000342661,0.000678043,0.001301775,0.000798996,0.00093633,0.000348513,0.000473765,0.001040222,0.002017804,0.001494081,0.000242571,0,0.000892857,0,0.000112296,0.000115181,0.000115902,0.000231107,0.000346741,0.000223264,0,0.000352734,0.000232558,0,0,0.000110632,0.000577167,0,0.000569282,0.000457195,0.000454907,0.000110852,0.000113908,0.000341103,0.00011485,0.000887213,0.000228702,0.000462588,0.000592487,0.0004594,0.000350345,0.000342036,0.000230123,0.000223614,0.000115168,0.000229148,0.000229148,0.000116782,0.000463231,0.000352444,0,0.00034626,0.000572344,0.000457404,0.000232315,0.000227505,0.000683995,0.0003529,0.00023912,0.000117883,0.000354191
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;Other;Other,0,0,0,0,0,0,0,0.000114666,0,0,0,0,0,0.000114982,0,0.000112537,0.00011909,0,0,0.000357313,0,0.000119717,0.000113572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035503,0,0,0,0.000118441,0,0,0.000114929,0.000121286,0,0,0,0,0.000115181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114012,0,0,0,0,0,0,0.000115808,0,0,0,0,0,0,0,0,0.000117633,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__;s__,0,0.000115194,0.000111321,0,0,0,0.00033742,0,0,0,0,0,0.00011197,0.000114982,0,0.000112537,0.00023818,0.000117827,0,0,0,0.000119717,0,0.000114705,0.000113999,0,0,0,0.000231508,0,0.000112651,0,0,0,0,0,0,0,0.000114142,0,0,0,0,0,0,0,0,0,0.000118371,0.000112296,0,0,0,0,0,0,0,0,0,0,0,0.000115433,0,0,0,0,0,0,0,0.0002297,0.000110902,0,0,0,0,0.000116782,0.000114012,0,0.000111807,0,0,0.000114574,0,0,0,0,0,0,0,0,0,0,0,0.00011956,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;Other,0,0.000230388,0,0,0.00045819,0.000236742,0.000112473,0,0,0.000115314,0,0.000112752,0,0,0.000226552,0.000112537,0.00023818,0.000117827,0.0001153,0.001786565,0.000233945,0.000119717,0.000454287,0.000114705,0.000113999,0.000118078,0.000343289,0.000112511,0.000463017,0.000231401,0,0,0.000227169,0.000113921,0,0.000228441,0.000226014,0.000118343,0.000228284,0.000585206,0,0,0,0.000356083,0.000114929,0,0,0,0.000118371,0,0.000115181,0.000115902,0,0,0.000334896,0,0.000117578,0,0,0,0.000221263,0,0,0.000113856,0,0,0,0.000113908,0.000113701,0.00011485,0,0,0,0,0.00011485,0.000467126,0,0.000115062,0,0,0.000114574,0.000114574,0,0,0,0.000116185,0,0.000114469,0,0.000116158,0,0.000113999,0,0,0.000117883,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__,0.003818119,0.005874899,0.004564177,0.006068098,0.002863688,0.003669508,0.002136992,0.002866644,0.003268355,0.003920664,0.007218212,0.005524862,0.0025753,0.005634127,0.005210693,0.002925951,0.003453614,0.003416991,0.004842615,0.004525965,0.005614692,0.004429546,0.003407155,0.003670567,0.00250798,0.003424253,0.005492619,0.005738074,0.005903461,0.005090825,0.004055424,0.004063625,0.003861881,0.005696058,0.00180363,0.003540834,0.005763363,0.004970414,0.00410912,0.007607678,0.003833643,0.003908563,0.004045307,0.006765579,0.004367314,0.003517283,0.006504244,0.00390625,0.001657197,0.001122965,0.001266989,0.000811312,0.001155535,0.001040222,0.001451217,0.000112651,0.000940623,0.000581395,0.000685793,0.001023541,0.000331895,0.001385201,0.001348618,0.001252419,0.001485884,0.001478449,0.001884492,0.001025174,0.001250711,0.003100953,0.001441721,0.000914808,0.001734706,0.000710985,0.000803951,0.001868504,0.002052218,0.001840985,0.000782648,0.001151676,0.00091659,0.001718607,0.001751723,0.001852924,0.001644737,0.001510399,0.001269621,0.001144689,0.001829617,0.001742363,0.001933796,0.002393981,0.001646865,0.00095648,0.00082518,0.001534829
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__cereus,0.000115701,0.000345582,0.000445286,0.000224744,0.000114548,0.000236742,0.000562366,0.000573329,0.000233454,0.000115314,0,0.000112752,0.000223939,0.000229964,0,0.000675219,0.001071811,0.000117827,0.000230601,0.000476417,0.000584864,0.00047887,0.000340716,0.00022941,0.000227998,0.000118078,0.000228859,0.000450045,0.000115754,0.000347102,0.000337952,0.000928829,0.000227169,0.000569606,0.000338181,0.001027984,0.00079105,0.000591716,0.000114142,0.000234082,0.000232342,0,0.000346741,0.000830861,0.000229859,0.000242571,0,0,0.000118371,0,0.000115181,0.000115902,0.000115554,0.00011558,0.000223264,0.000675904,0,0.000348837,0.000114299,0.000113727,0.000110632,0.000923468,0.00022477,0.000341569,0.000228598,0.00034118,0.000332557,0.000227816,0.000568505,0.000574251,0.000110902,0.000228702,0.000925176,0.000118497,0.00034455,0.000350345,0.000456048,0.000230123,0.000223614,0,0.000114574,0.000458295,0.000233563,0.000115808,0.000352444,0.000929476,0.00034626,0.000457875,0.000571755,0.000116158,0.000455011,0.000341997,0.000117633,0.00011956,0.000707297,0.000472255
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__flexus,0.001041305,0.0019583,0.000667928,0.000898977,0.00091638,0.000591856,0.001237206,0.001490655,0.001517451,0.000576568,0.001332593,0.001127523,0.000895756,0.001379786,0.000906208,0.001012829,0.001071811,0.001178273,0.001729505,0.001429252,0.000701836,0.001556327,0.001362862,0.001376462,0.00125399,0.001062699,0.001373155,0.000675068,0.000694525,0.000925605,0.000563253,0.001277139,0.001135847,0.000455685,0.000225454,0.001027984,0.001356085,0.001420118,0.001483849,0.001170412,0.000464684,0.00094753,0.001386963,0.001780415,0.001264223,0.000485143,0.001874104,0.001004464,0.000118371,0.000112296,0.000345543,0.000347705,0.000115554,0.000462321,0.000334896,0.000112651,0.000235156,0.001046512,0.000342896,0.00034118,0,0.000461734,0.000337154,0.000569282,0.000342896,0.000454907,0.000665115,0.000683449,0.000454804,0.001378201,0.000332705,0.000457404,0.000693882,0.000592487,0.000689101,0.001167815,0.00057006,0.001150616,0.000223614,0.000575838,0.000572869,0.000802016,0.000583908,0.000463231,0.000822368,0.000697107,0.000923361,0.000228938,0.000228702,0.000696945,0.000227505,0.000683995,0,0.00071736,0.000471531,0.000472255
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__humi,0.000115701,0,0,0.000112372,0,0.000118371,0,0,0.000116727,0.000230627,0.000111049,0,0,0,0,0,0.00011909,0,0,0,0,0.000119717,0,0,0,0,0,0.000112511,0,0,0,0,0,0.000113921,0,0,0,0,0,0,0,0.000118441,0,0.000118694,0,0.000242571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115062,0,0,0,0,0,0,0,0,0,0,0.000114351,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__thermoamylovorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112651,0,0,0,0,0,0,0,0,0,0.000116171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Ammoniphilus;s__,0,0,0,0.000224744,0,0.000118371,0,0.000114666,0,0.000576568,0.000222099,0.000112752,0,0.000344947,0.000113276,0,0.00011909,0,0.0001153,0,0.000233945,0,0.000113572,0.00022941,0,0.000118078,0.00011443,0,0.000231508,0,0.000225301,0.000232207,0.000113585,0.000113921,0,0,0.000113007,0.000118343,0.000228284,0,0.000116171,0,0,0.000118694,0,0.000121286,0,0,0.000118371,0.000112296,0.000115181,0.000231803,0,0.00023116,0.000334896,0.000337952,0.000117578,0.000232558,0,0,0,0.000115433,0.00022477,0,0,0.000113727,0,0,0.000113701,0,0.000110902,0.000228702,0.000115647,0,0,0.000116782,0.000114012,0.000115062,0.000111807,0.000230335,0.000229148,0.000114574,0.000116782,0,0.000469925,0.000116185,0.00023084,0.000572344,0.000114351,0.000348473,0.000113753,0.000341997,0,0.00023912,0.000353648,0.000118064
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__,0.000347102,0,0.000111321,0,0,0,0,0,0.000116727,0,0,0.000225505,0,0.000114982,0.000113276,0,0,0,0,0.000119104,0.000116973,0,0,0,0,0,0,0,0.000115754,0,0,0,0,0,0,0,0,0.000118343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112385,0,0.000114299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116782,0,0.000117481,0,0,0,0.000114351,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__laterosporus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116973,0,0.000113572,0,0,0,0.00011443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella;s__,0,0.000115194,0.000111321,0.000112372,0,0.000118371,0.000112473,0.000229331,0.000116727,0.000230627,0.000444198,0,0.000223939,0.000229964,0.000339828,0,0.00023818,0,0.0001153,0.000119104,0.000116973,0.000119717,0,0.000344116,0,0.000118078,0.00011443,0,0.000463017,0,0,0.000116104,0,0,0.000112727,0,0,0.000118343,0,0.000351124,0.000232342,0,0.00023116,0.000118694,0.000574647,0,0,0.000111607,0.000236742,0,0,0.000115902,0,0,0,0,0.000117578,0,0,0.000227454,0,0,0,0.000341569,0,0.000113727,0,0,0.000113701,0,0,0.000114351,0,0,0,0,0,0.000115062,0,0,0,0.000114574,0.000233563,0,0,0,0,0,0.000114351,0.000232315,0,0,0,0,0,0.000118064
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;Other,0,0,0,0,0,0,0,0.000458663,0,0,0,0,0,0,0,0,0,0,0,0.000119104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__,0.000462802,0.000691165,0.00077925,0.000898977,0.00137457,0.001302083,0.001349679,0.000917326,0.000583635,0.00126845,0.000777346,0.001127523,0.000447878,0.001264804,0.001359311,0.001012829,0.001548172,0.000824791,0.001153004,0.000714626,0.000935782,0.00143661,0.001476434,0.000458821,0.001595987,0.000944622,0.000686577,0.001012601,0.002083574,0.001157006,0.000675904,0.001044932,0.001363017,0.001594896,0.001127269,0.001142204,0.001921121,0.001183432,0.000684853,0.001872659,0.001394052,0.00094753,0.001155802,0.001186944,0.001264223,0.000485143,0.001433139,0.000892857,0.000473485,0.000673779,0.000575904,0.00069541,0.000462214,0.000693481,0.000446528,0,0.000587889,0.000697674,0.000342896,0.00034118,0.001659476,0.000923468,0.001011463,0.000796994,0.000457195,0.000568634,0.000665115,0.000341725,0.000795907,0.001148501,0.000887213,0.006403659,0.000462588,0.000592487,0.001378201,0.000583908,0.000342036,0.000920492,0.000111807,0.000115168,0.000458295,0.000687443,0.000817471,0.000694847,0.000352444,0.001045661,0.000807941,0.000686813,0.000571755,0.000696945,0.000796269,0.001481988,0.000941066,0.00023912,0.000589414,0.001416765
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__chondroitinus,0.000115701,0.000230388,0.000111321,0,0.000229095,0.000118371,0,0.000114666,0.000233454,0,0.000222099,0,0.000223939,0,0.000113276,0.000225073,0.00035727,0,0.0001153,0,0.000116973,0.000119717,0.000113572,0.00022941,0.000113999,0,0,0,0.000463017,0,0.000337952,0.000232207,0.000227169,0,0.000225454,0.000228441,0,0,0.000114142,0,0,0.000118441,0,0.000118694,0.000114929,0.000242571,0,0,0,0,0,0.000115902,0,0,0,0,0,0,0.000114299,0,0,0,0,0.000227713,0,0.000113727,0,0.000113908,0.000113701,0,0.000110902,0.000343053,0.000115647,0,0.00011485,0.000116782,0,0.000115062,0,0,0,0.000343721,0,0,0,0.000116185,0,0,0,0,0,0,0,0,0.000117883,0.000118064
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__lautus,0,0,0.000111321,0.000224744,0,0,0,0,0,0,0,0,0,0.000114982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114469,0,0,0,0,0,0.00011956,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;Other;Other,0,0,0.000111321,0,0,0.000236742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119104,0,0.000119717,0,0,0.000113999,0.000236155,0.000228859,0,0,0,0.000112651,0,0.000227169,0,0,0,0,0,0,0,0,0,0.00011558,0,0,0.000242571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__;s__,0,0.000115194,0.000333964,0.000337117,0.000572738,0.000236742,0.000224947,0,0.000466908,0.000345941,0.000222099,0.000112752,0.000223939,0.000114982,0,0.000225073,0,0,0.000230601,0.000238209,0.000584864,0.000119717,0.000227144,0.000114705,0.000227998,0.000118078,0.000228859,0.000112511,0.000115754,0.000231401,0.000563253,0.000580518,0.000113585,0.000341763,0.000112727,0.000342661,0,0.000473373,0,0,0.000116171,0.000118441,0,0.000474777,0,0.000242571,0.000661449,0,0,0,0.000230362,0.000115902,0,0,0.000111632,0,0,0.000116279,0.000114299,0,0,0.000230867,0,0.000113856,0,0,0,0,0,0.00011485,0,0,0,0,0,0,0,0,0.000111807,0,0.000114574,0,0,0,0,0,0,0,0,0.000116158,0.000227505,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus;s__boronitolerans,0.000115701,0.000230388,0.000222643,0.000337117,0.000229095,0,0.00067484,0,0,0.000230627,0,0.000338257,0.000447878,0.000114982,0.000226552,0,0.00011909,0,0,0,0.000233945,0.000359152,0,0,0.000113999,0,0.00011443,0.000225023,0.000347262,0.000347102,0.000112651,0.000116104,0.000227169,0.000341763,0.000112727,0.00011422,0.000113007,0.000236686,0,0.000117041,0.000116171,0,0,0.000118694,0.000459717,0,0.001653621,0.000558036,0.000236742,0,0,0,0.000115554,0.00011558,0.000111632,0.000225301,0.000117578,0.000232558,0,0,0.000553159,0,0.000112385,0,0.000114299,0,0.000221705,0.000227816,0,0.00011485,0.000110902,0.000114351,0.000346941,0,0.00011485,0.000116782,0,0,0,0,0,0.000114574,0.000116782,0,0,0.000232369,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Paenisporosarcina;s__,0.000115701,0.000230388,0.000111321,0,0,0,0,0.000114666,0.000116727,0.000115314,0,0,0,0.000114982,0.000339828,0,0,0,0.0001153,0,0.000233945,0.000119717,0,0.000114705,0.000227998,0,0,0,0.000115754,0.000231401,0.000112651,0,0,0,0.000112727,0.00011422,0,0,0,0.000234082,0.000116171,0,0.00011558,0.000118694,0.000114929,0,0,0.000111607,0.000118371,0.000224593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Rummeliibacillus;s__,0,0.000115194,0.000111321,0,0,0,0.000112473,0,0,0,0,0.000338257,0,0,0,0,0,0,0,0,0,0.000119717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011422,0.000339021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__,0.001388407,0.001382329,0.000667928,0.001460838,0.001489118,0.001065341,0.002024519,0.001490655,0.001283997,0.000691882,0.001443642,0.002255046,0.000559848,0.001839715,0.001246035,0.000562683,0.000833631,0.000353482,0.000807103,0.000238209,0.0012867,0.002035197,0.001703578,0.001147052,0.000911993,0.001180777,0.001029866,0.000787579,0.001736312,0.001041305,0.001351808,0.000464414,0.000340754,0.001822739,0.000789088,0.000799543,0.001469093,0.000828402,0.000456569,0.001287453,0.000813197,0.001539737,0.000809061,0.000830861,0.001149293,0.001212856,0,0.000446429,0.001893939,0.001459854,0.002649159,0.001043115,0.001271089,0.002311604,0.001227953,0.000563253,0.000823045,0.00127907,0.000571494,0.000568634,0.002212634,0.001846935,0.002922005,0.00307412,0.002057378,0.001364722,0.003103869,0.001366898,0.001819215,0.001722752,0.002550737,0.001257862,0.001387765,0.001184975,0.002526703,0.00151816,0.001938205,0.002761477,0.001341682,0.001382011,0.001145738,0.001947754,0.00233563,0.001158078,0.002702068,0.002439875,0.002885503,0.001259158,0.001600915,0.001742363,0.001820043,0.003875969,0.001058699,0.00155428,0.001414594,0.002361275
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__ginsengi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113572,0,0,0.000236155,0,0,0,0,0,0,0.000113585,0,0,0,0,0,0,0,0,0,0,0.000118694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae;Other;Other,0,0,0,0,0,0,0.000112473,0,0,0,0,0,0,0.000114982,0,0,0,0,0.0001153,0,0.000233945,0,0.000113572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113007,0,0,0.000117041,0,0,0,0,0.000114929,0,0,0,0,0,0,0.000115902,0.000231107,0.00011558,0,0,0,0,0,0.000227454,0,0,0,0.000227713,0,0.000113727,0,0,0,0,0,0,0.000115647,0,0,0.000233563,0.000114012,0.000345185,0,0,0,0.000114574,0,0,0,0.000116185,0.00011542,0,0,0.000116158,0.000113753,0.000113999,0.000117633,0,0.000117883,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115647,0,0,0,0,0,0,0,0,0,0,0,0.000117481,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116185,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__epidermidis,0,0,0,0.000224744,0.000114548,0,0.000224947,0.000114666,0,0,0.000111049,0,0.00011197,0,0,0.000112537,0.00035727,0.000117827,0,0,0,0.000119717,0,0,0,0,0,0,0,0.000115701,0,0,0,0,0,0.000228441,0,0,0,0,0,0.000355324,0.00011558,0,0,0,0.000440966,0,0.000118371,0,0,0,0,0,0,0,0.000117578,0,0.000228598,0,0.000221263,0,0,0,0,0,0,0,0.000113701,0,0.000443607,0,0.000115647,0,0,0,0.000114012,0,0,0,0,0.000114574,0.000116782,0,0,0,0.00011542,0,0,0.000116158,0,0,0.000117633,0,0.000235766,0.000118064
